state,state_abbr,year,month,Anthropic_interest,ChatGPT_interest,Claude AI_interest,Claude Code_interest,Claude Opus_interest,Claude Sonnet_interest,DeepSeek_interest,Gemini Pro_interest,GitHub Copilot_interest,Google DeepMind_interest,Google Gemini_interest,GPT-4_interest,GPT-5_interest,Grok AI_interest,Llama AI_interest,Meta AI_interest,Microsoft Copilot_interest,Mistral AI_interest,OpenAI_interest,Perplexity AI_interest,ai_interest_index
Nevada,NV,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nevada,NV,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.75
Nevada,NV,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.6
Nevada,NV,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Nevada,NV,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nevada,NV,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.9
Nevada,NV,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.45
Nevada,NV,2022,12,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.5
Nevada,NV,2023,1,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,7.45
Nevada,NV,2023,2,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5.6
Nevada,NV,2023,3,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,36.0,0.0,56.0,0.0,11.2
Nevada,NV,2023,4,0.0,57.0,0.0,,,,,,0.0,0.0,0.0,,,,,,28.0,0.0,50.0,,15.0
Nevada,NV,2023,5,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0
Nevada,NV,2023,6,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,9.85
Nevada,NV,2023,7,29.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,94.0,16.35
Nevada,NV,2023,8,0.0,53.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,13.05
Nevada,NV,2023,9,18.0,55.0,21.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,9.6
Nevada,NV,2023,10,17.0,53.0,30.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,100.0,0.0,0.0,0.0,64.0,69.0,0.0,46.0,0.0,21.25
Nevada,NV,2023,11,44.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,61.0,0.0,97.0,0.0,0.0,40.0,0.0,46.0,85.0,25.75
Nevada,NV,2023,12,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,40.0,0.0,0.0,73.0,0.0,44.0,0.0,0.0,48.0,48.0,17.95
Nevada,NV,2024,1,0.0,64.0,22.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,24.0,0.0,0.0,0.0,0.0,37.0,31.0,0.0,38.0,28.0,13.65
Nevada,NV,2024,2,17.0,66.0,30.0,0.0,0.0,0.0,0.0,54.0,33.0,0.0,38.0,0.0,0.0,0.0,0.0,49.0,32.0,0.0,49.0,32.0,20.0
Nevada,NV,2024,3,28.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,45.0,46.0,16.95
Nevada,NV,2024,4,23.0,78.0,19.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,60.0,0.0,0.0,100.0,0.0,40.0,36.0,0.0,45.0,27.0,25.05
Nevada,NV,2024,5,16.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,40.0,51.0,14.75
Nevada,NV,2024,6,20.0,58.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,53.0,29.0,0.0,35.0,23.0,14.95
Nevada,NV,2024,7,0.0,55.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,100.0,38.0,22.0,0.0,35.0,49.0,19.3
Nevada,NV,2024,8,24.0,69.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,57.0,0.0,0.0,51.0,0.0,50.0,42.0,0.0,34.0,57.0,23.45
Nevada,NV,2024,9,23.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,42.0,0.0,0.0,0.0,0.0,66.0,29.0,0.0,36.0,24.0,18.65
Nevada,NV,2024,10,22.0,69.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,63.0,52.0,0.0,40.0,46.0,19.25
Nevada,NV,2024,11,22.0,67.0,23.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,44.0,0.0,0.0,82.0,0.0,47.0,32.0,0.0,36.0,35.0,21.75
Nevada,NV,2024,12,25.0,80.0,33.0,0.0,0.0,0.0,37.0,0.0,38.0,0.0,52.0,0.0,0.0,92.0,0.0,48.0,46.0,0.0,45.0,34.0,26.5
Nevada,NV,2025,1,19.0,71.0,27.0,0.0,0.0,0.0,42.0,0.0,37.0,0.0,51.0,0.0,0.0,65.0,0.0,45.0,52.0,0.0,35.0,33.0,23.85
Nevada,NV,2025,2,13.0,76.0,30.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,48.0,0.0,0.0,67.0,0.0,47.0,41.0,100.0,36.0,69.0,28.6
Nevada,NV,2025,3,23.0,71.0,35.0,33.0,0.0,0.0,45.0,0.0,32.0,0.0,59.0,0.0,0.0,62.0,0.0,40.0,44.0,0.0,37.0,62.0,27.15
Nevada,NV,2025,4,24.0,79.0,25.0,0.0,0.0,0.0,46.0,40.0,32.0,0.0,61.0,0.0,0.0,51.0,0.0,45.0,50.0,0.0,40.0,49.0,27.1
Nevada,NV,2025,5,21.0,70.0,31.0,30.0,0.0,0.0,44.0,48.0,31.0,0.0,52.0,0.0,0.0,55.0,0.0,43.0,40.0,0.0,42.0,55.0,28.1
Nevada,NV,2025,6,15.0,76.0,38.0,31.0,0.0,26.0,46.0,47.0,27.0,0.0,58.0,0.0,0.0,75.0,0.0,50.0,39.0,0.0,35.0,42.0,30.25
Nevada,NV,2025,7,25.0,82.0,34.0,42.0,43.0,30.0,46.0,41.0,18.0,0.0,62.0,58.0,0.0,70.0,0.0,38.0,46.0,81.0,61.0,34.0,40.55
Nevada,NV,2025,8,25.0,73.0,32.0,42.0,33.0,34.0,43.0,39.0,36.0,0.0,56.0,41.0,33.0,84.0,100.0,43.0,44.0,0.0,35.0,41.0,41.7
Nevada,NV,2025,9,11.0,82.0,33.0,30.0,0.0,25.0,45.0,42.0,19.0,0.0,80.0,0.0,23.0,66.0,0.0,52.0,53.0,0.0,27.0,51.0,31.95
Nevada,NV,2025,10,14.0,74.0,36.0,24.0,0.0,25.0,45.0,39.0,29.0,0.0,69.0,0.0,0.0,70.0,0.0,49.0,41.0,0.0,35.0,33.0,29.15
Nevada,NV,2025,11,23.0,76.0,32.0,33.0,0.0,25.0,48.0,22.0,40.0,0.0,60.0,0.0,35.0,86.0,0.0,54.0,44.0,0.0,28.0,44.0,32.5
Nevada,NV,2025,12,30.0,71.0,40.0,31.0,29.0,40.0,46.0,64.0,33.0,51.0,72.0,0.0,0.0,88.0,100.0,55.0,54.0,59.0,48.0,46.0,47.85
Nevada,NV,2026,1,38.0,81.0,42.0,37.0,49.0,59.0,45.0,50.0,34.0,0.0,69.0,37.0,25.0,80.0,0.0,39.0,46.0,0.0,40.0,31.0,40.1
Nevada,NV,2026,2,31.0,88.0,31.0,29.0,38.0,26.0,36.0,46.0,41.0,39.0,66.0,0.0,36.0,94.0,60.0,48.0,40.0,17.0,30.0,40.0,41.8
New Hampshire,NH,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
New Hampshire,NH,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,3.15
New Hampshire,NH,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Hampshire,NH,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3.55
New Hampshire,NH,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0
New Hampshire,NH,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.65
New Hampshire,NH,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,56.0,0.0,7.6
New Hampshire,NH,2022,12,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,5.1
New Hampshire,NH,2023,1,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,5.8
New Hampshire,NH,2023,2,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.95
New Hampshire,NH,2023,3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,7.3
New Hampshire,NH,2023,4,0.0,50.0,0.0,,,,,,52.0,0.0,0.0,,,,,,0.0,0.0,41.0,,15.88888888888889
New Hampshire,NH,2023,5,,,,0.0,,0.0,,0.0,,,,55.0,0.0,,0.0,,,,,,9.166666666666666
New Hampshire,NH,2023,6,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.75
New Hampshire,NH,2023,7,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,4.7
New Hampshire,NH,2023,8,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,4.65
New Hampshire,NH,2023,9,36.0,52.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,9.3
New Hampshire,NH,2023,10,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,34.0,0.0,14.2
New Hampshire,NH,2023,11,0.0,50.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,43.0,0.0,38.0,0.0,13.5
New Hampshire,NH,2023,12,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,27.0,0.0,7.1
New Hampshire,NH,2024,1,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,31.0,0.0,10.55
New Hampshire,NH,2024,2,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,31.0,60.0,11.75
New Hampshire,NH,2024,3,61.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,42.0,0.0,13.4
New Hampshire,NH,2024,4,0.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,49.0,61.0,0.0,40.0,0.0,14.1
New Hampshire,NH,2024,5,0.0,52.0,55.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,47.0,0.0,0.0,0.0,0.0,48.0,67.0,0.0,36.0,56.0,21.5
New Hampshire,NH,2024,6,0.0,50.0,39.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,99.0,45.0,0.0,28.0,0.0,19.7
New Hampshire,NH,2024,7,0.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,32.0,0.0,10.75
New Hampshire,NH,2024,8,0.0,51.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,42.0,58.0,0.0,24.0,0.0,14.0
New Hampshire,NH,2024,9,0.0,50.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,70.0,57.0,0.0,32.0,0.0,13.9
New Hampshire,NH,2024,10,0.0,53.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,61.0,56.0,0.0,38.0,38.0,17.75
New Hampshire,NH,2024,11,23.0,53.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,43.0,52.0,0.0,27.0,0.0,14.3
New Hampshire,NH,2024,12,17.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,46.0,58.0,0.0,34.0,45.0,15.2
New Hampshire,NH,2025,1,32.0,51.0,34.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,55.0,77.0,0.0,36.0,51.0,21.3
New Hampshire,NH,2025,2,30.0,52.0,44.0,100.0,0.0,0.0,24.0,0.0,0.0,0.0,54.0,0.0,0.0,59.0,0.0,46.0,60.0,0.0,29.0,52.0,27.5
New Hampshire,NH,2025,3,0.0,58.0,56.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,40.0,0.0,0.0,58.0,0.0,40.0,69.0,0.0,24.0,43.0,20.65
New Hampshire,NH,2025,4,20.0,67.0,28.0,0.0,0.0,0.0,29.0,59.0,50.0,0.0,61.0,0.0,0.0,64.0,0.0,56.0,69.0,0.0,44.0,31.0,28.9
New Hampshire,NH,2025,5,31.0,59.0,51.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,51.0,0.0,0.0,57.0,0.0,43.0,37.0,0.0,46.0,41.0,21.7
New Hampshire,NH,2025,6,17.0,65.0,36.0,27.0,0.0,0.0,14.0,34.0,47.0,0.0,51.0,0.0,0.0,0.0,0.0,27.0,57.0,0.0,35.0,18.0,21.4
New Hampshire,NH,2025,7,19.0,62.0,27.0,22.0,0.0,0.0,32.0,0.0,26.0,0.0,51.0,70.0,0.0,59.0,0.0,21.0,58.0,0.0,54.0,4.0,25.25
New Hampshire,NH,2025,8,18.0,52.0,24.0,24.0,0.0,0.0,18.0,0.0,38.0,0.0,36.0,0.0,10.0,42.0,0.0,22.0,35.0,0.0,22.0,6.0,17.35
New Hampshire,NH,2025,9,12.0,65.0,39.0,25.0,0.0,0.0,12.0,0.0,42.0,100.0,44.0,0.0,0.0,49.0,0.0,25.0,43.0,0.0,19.0,7.0,24.1
New Hampshire,NH,2025,10,12.0,61.0,27.0,18.0,0.0,0.0,23.0,0.0,62.0,0.0,56.0,0.0,0.0,61.0,0.0,31.0,44.0,0.0,30.0,14.0,21.95
New Hampshire,NH,2025,11,18.0,62.0,26.0,27.0,0.0,0.0,20.0,15.0,0.0,0.0,50.0,0.0,84.0,67.0,0.0,40.0,29.0,0.0,19.0,16.0,23.65
New Hampshire,NH,2025,12,25.0,55.0,37.0,31.0,0.0,57.0,16.0,22.0,35.0,0.0,56.0,0.0,0.0,45.0,0.0,28.0,48.0,0.0,30.0,18.0,25.15
New Hampshire,NH,2026,1,22.0,67.0,35.0,25.0,0.0,0.0,21.0,44.0,39.0,0.0,56.0,62.0,0.0,57.0,0.0,21.0,47.0,0.0,29.0,11.0,26.8
New Hampshire,NH,2026,2,46.0,66.0,33.0,29.0,26.0,22.0,28.0,26.0,37.0,76.0,54.0,0.0,0.0,70.0,0.0,34.0,51.0,0.0,37.0,39.0,33.7
New Jersey,NJ,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,3.75
New Jersey,NJ,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.25
New Jersey,NJ,2020,3,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65
New Jersey,NJ,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,7.65
New Jersey,NJ,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.45
New Jersey,NJ,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,6.6
New Jersey,NJ,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.6
New Jersey,NJ,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4
New Jersey,NJ,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5.3
New Jersey,NJ,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,3.15
New Jersey,NJ,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15
New Jersey,NJ,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Jersey,NJ,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.5
New Jersey,NJ,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,3.8
