state,state_abbr,year,month,Anthropic_interest,ChatGPT_interest,Claude AI_interest,Claude Code_interest,Claude Opus_interest,Claude Sonnet_interest,DeepSeek_interest,Gemini Pro_interest,GitHub Copilot_interest,Google DeepMind_interest,Google Gemini_interest,GPT-4_interest,GPT-5_interest,Grok AI_interest,Llama AI_interest,Meta AI_interest,Microsoft Copilot_interest,Mistral AI_interest,OpenAI_interest,Perplexity AI_interest,ai_interest_index,ui_first_payments_total,ui_pct_within_21_days,ui_avg_days_to_first_payment_approx,unemployment_rate
Nebraska,NE,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,94.54263565891472,9.125116279069768,
Nebraska,NE,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4493.0,85.46628088137102,11.194747384820833,
Nebraska,NE,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,87.55102040816325,11.342448979591836,
Nebraska,NE,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.0,88.12541694462975,11.291194129419614,
Nebraska,NE,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.0,86.86173264486517,11.401893287435456,
Nebraska,NE,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,91.8686224489796,9.848214285714286,
Nebraska,NE,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2399.0,85.66069195498123,10.961650687786578,
Nebraska,NE,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,84.66666666666667,11.71818181818182,
Nebraska,NE,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,79.19463087248322,13.021812080536913,
Nebraska,NE,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,80.71428571428572,12.621428571428572,
Nebraska,NE,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,84.55743879472693,11.96704331450094,
Nebraska,NE,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806.0,87.20930232558139,11.12846068660022,
Nebraska,NE,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338.0,89.48472139005392,10.601707609346914,
Nebraska,NE,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.0,85.18024032042723,11.812639074321318,
Nebraska,NE,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.0,86.3901490602722,12.122812702527543,
Nebraska,NE,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,84.77859778597787,12.181734317343173,
Nebraska,NE,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,89.79739507959479,10.628437047756874,
Nebraska,NE,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,92.97142857142858,9.709428571428573,
Nebraska,NE,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,78.57142857142857,13.121492346938776,
Nebraska,NE,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,80.80741230972865,12.95731303772336,
Nebraska,NE,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0,80.25114155251141,12.962328767123289,
Nebraska,NE,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,85.76544315129811,11.927484333034917,
Nebraska,NE,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,84.1113105924596,13.221274685816876,
Nebraska,NE,2022,12,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,4.1,1993.0,89.06171600602107,10.620672353236326,
Nebraska,NE,2023,1,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.3,4790.0,87.16075156576201,11.110125260960334,
Nebraska,NE,2023,2,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.6,2455.0,74.70468431771894,14.083706720977595,
Nebraska,NE,2023,3,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.5,2139.0,74.89481065918653,13.56428237494156,
Nebraska,NE,2023,4,0.0,39.0,0.0,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,25.0,,7.111111111111111,1227.0,84.27057864710676,12.253463732681336,
Nebraska,NE,2023,5,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,1432.0,93.78491620111733,9.705307262569832,
Nebraska,NE,2023,6,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.05,2166.0,94.92151431209604,8.905355493998153,
Nebraska,NE,2023,7,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.5,2078.0,93.40712223291628,9.618623676612128,
Nebraska,NE,2023,8,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,4.15,1388.0,92.29106628242076,10.071685878962535,
Nebraska,NE,2023,9,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.65,1149.0,93.9077458659704,9.87075718015666,
Nebraska,NE,2023,10,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.65,1367.0,94.65983906364302,9.386978785662034,
Nebraska,NE,2023,11,0.0,44.0,45.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,38.0,0.0,20.0,0.0,16.0,1490.0,94.16107382550337,9.568791946308725,
Nebraska,NE,2023,12,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.7,2457.0,96.62189662189662,8.762922262922263,
Nebraska,NE,2024,1,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,25.0,0.0,5.95,5423.0,95.150285819657,9.68707357551171,
Nebraska,NE,2024,2,0.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,24.0,28.0,11.7,3286.0,94.64394400486914,9.983262325015216,
Nebraska,NE,2024,3,0.0,48.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,25.0,0.0,8.8,1573.0,93.7062937062937,10.013986013986012,
Nebraska,NE,2024,4,0.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,46.0,26.0,0.0,22.0,0.0,10.25,1237.0,95.31123686337916,9.715440582053354,
Nebraska,NE,2024,5,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,73.0,31.0,0.0,21.0,0.0,9.85,1418.0,94.07616361071932,9.967207334273624,
Nebraska,NE,2024,6,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,61.0,36.0,0.0,17.0,0.0,9.05,2492.0,95.18459069020868,9.766653290529694,
Nebraska,NE,2024,7,0.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,42.0,33.0,0.0,21.0,0.0,11.05,2314.0,95.1598962834918,9.365600691443388,
Nebraska,NE,2024,8,0.0,51.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,39.0,69.0,0.0,19.0,0.0,13.0,1389.0,95.10439164866813,9.63390928725702,
Nebraska,NE,2024,9,21.0,52.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,77.0,50.0,0.0,17.0,0.0,14.3,1642.0,96.58952496954932,9.09409257003654,
Nebraska,NE,2024,10,0.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,61.0,50.0,0.0,26.0,0.0,14.25,1528.0,93.97905759162305,10.096204188481677,
Nebraska,NE,2024,11,15.0,50.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,65.0,62.0,0.0,15.0,25.0,14.35,1649.0,95.573074590661,9.146755609460278,
Nebraska,NE,2024,12,0.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,68.0,76.0,0.0,23.0,50.0,16.95,3080.0,97.43506493506491,8.697564935064936,
Nebraska,NE,2025,1,0.0,51.0,25.0,0.0,0.0,0.0,32.0,0.0,61.0,0.0,41.0,0.0,0.0,0.0,0.0,77.0,72.0,0.0,20.0,28.0,20.35,5484.0,96.09773887673232,9.104485776805252,
Nebraska,NE,2025,2,0.0,65.0,26.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,51.0,0.0,0.0,57.0,0.0,72.0,66.0,0.0,20.0,51.0,21.6,2813.0,96.4095271951653,9.00942054745823,
Nebraska,NE,2025,3,12.0,62.0,28.0,0.0,0.0,0.0,23.0,0.0,42.0,0.0,61.0,0.0,0.0,38.0,0.0,37.0,52.0,0.0,21.0,48.0,21.2,1915.0,96.6579634464752,8.87780678851175,
Nebraska,NE,2025,4,18.0,71.0,22.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,54.0,0.0,0.0,64.0,0.0,50.0,78.0,0.0,22.0,41.0,22.3,1541.0,97.2744970798183,8.565866320571057,
Nebraska,NE,2025,5,14.0,60.0,38.0,0.0,0.0,0.0,27.0,0.0,34.0,0.0,48.0,0.0,0.0,72.0,0.0,72.0,51.0,0.0,20.0,51.0,24.35,1542.0,97.92477302204928,8.354409857328145,
Nebraska,NE,2025,6,12.0,64.0,35.0,21.0,0.0,0.0,21.0,55.0,0.0,0.0,55.0,0.0,0.0,62.0,0.0,31.0,58.0,0.0,20.0,33.0,23.35,2979.0,98.32158442430344,8.379489761664988,
Nebraska,NE,2025,7,16.0,70.0,28.0,27.0,0.0,0.0,22.0,0.0,26.0,0.0,42.0,77.0,0.0,45.0,0.0,24.0,53.0,0.0,53.0,19.0,25.1,2658.0,96.95259593679458,8.944883370955607,
Nebraska,NE,2025,8,10.0,65.0,34.0,25.0,0.0,0.0,23.0,38.0,48.0,0.0,58.0,0.0,20.0,47.0,0.0,40.0,56.0,0.0,26.0,24.0,25.7,1626.0,96.61746617466174,9.07841328413284,
Nebraska,NE,2025,9,8.0,75.0,32.0,17.0,0.0,0.0,25.0,25.0,23.0,0.0,64.0,0.0,0.0,68.0,0.0,38.0,80.0,0.0,14.0,22.0,24.55,1590.0,96.91823899371067,9.070754716981131,
Nebraska,NE,2025,10,12.0,70.0,17.0,14.0,0.0,0.0,24.0,0.0,36.0,0.0,68.0,0.0,0.0,54.0,0.0,31.0,58.0,0.0,19.0,9.0,20.6,1650.0,97.93939393939394,8.427878787878788,
Nebraska,NE,2025,11,22.0,67.0,21.0,28.0,0.0,0.0,25.0,14.0,41.0,100.0,57.0,0.0,0.0,64.0,0.0,42.0,42.0,0.0,19.0,16.0,27.9,1477.0,96.7501692620176,8.769465132024374,
Nebraska,NE,2025,12,16.0,61.0,28.0,23.0,0.0,0.0,27.0,23.0,29.0,0.0,58.0,0.0,35.0,49.0,0.0,28.0,44.0,96.0,33.0,22.0,28.6,3208.0,97.4438902743142,8.668952618453865,
Nebraska,NE,2026,1,18.0,69.0,25.0,19.0,0.0,0.0,19.0,31.0,30.0,0.0,62.0,0.0,0.0,72.0,0.0,19.0,46.0,0.0,20.0,7.0,21.85,4452.0,96.1141060197664,9.081311769991014,
Nebraska,NE,2026,2,22.0,78.0,22.0,19.0,0.0,21.0,22.0,27.0,43.0,0.0,69.0,0.0,0.0,55.0,0.0,25.0,36.0,0.0,18.0,21.0,23.9,3673.0,94.55485978763951,9.43384154641982,
Nevada,NV,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10357.0,90.54745582697691,10.133291493675776,
Nevada,NV,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9447.0,88.75833597967609,10.378638721287182,
Nevada,NV,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125632.0,99.1220389709628,7.789699280438105,
Nevada,NV,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341410.0,92.74420784394133,9.393636683166866,
Nevada,NV,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182529.0,72.98949755929195,17.830257109829123,
Nevada,NV,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90266.0,71.38125096935724,20.719041499567943,
Nevada,NV,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51680.0,93.37848297213624,7.948887383900929,
Nevada,NV,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32350.0,95.14064914992272,7.7621792890262755,
Nevada,NV,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22144.0,92.04299132947978,10.01713782514451,
Nevada,NV,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28158.0,95.39740038354996,8.709745010299027,
Nevada,NV,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13988.0,94.34515298827566,8.834000571918788,
Nevada,NV,2020,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18076.0,95.05421553441028,8.490429298517371,
Nevada,NV,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21153.0,93.15463527632014,9.59258733985723,
Nevada,NV,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17405.0,94.70267164607873,9.625682275208272,
Nevada,NV,2021,3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43719.0,97.3558407099888,8.964843660650976,
Nevada,NV,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65746.0,97.60898001399325,8.896077327898276,
Nevada,NV,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,17970.0,92.47634947134112,10.155370061213134,
Nevada,NV,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12510.0,90.61550759392486,11.216986410871304,
Nevada,NV,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10115.0,92.10084033613444,10.564854176964904,
Nevada,NV,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8141.0,90.09949637636656,10.84301682839946,
Nevada,NV,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22144.0,92.04299132947978,10.01713782514451,
Nevada,NV,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10698.0,96.98074406431108,8.359085810431857,
Nevada,NV,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.0,92.19736087205966,10.060527825588066,
Nevada,NV,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5949.0,92.57017986216172,9.939149436880149,
Nevada,NV,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7921.0,94.05378108824644,9.415793460421664,
Nevada,NV,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5010.0,90.47904191616767,10.624051896207584,
Nevada,NV,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5767.0,87.49783249523149,11.441910872203918,
Nevada,NV,2022,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5343.0,94.60976979225154,9.504117536964252,
Nevada,NV,2022,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5052.0,92.9334916864608,9.68081947743468,
Nevada,NV,2022,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,2.75,5190.0,92.42774566473987,9.942485549132948,
Nevada,NV,2022,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.6,7018.0,93.3029353092049,9.60009974351667,
Nevada,NV,2022,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7263.0,92.09692964339804,9.89653035935564,
Nevada,NV,2022,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6028.0,93.64631718646316,8.978765759787658,
Nevada,NV,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.9,5863.0,94.72966058331912,8.654613679003923,
Nevada,NV,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.45,6823.0,94.15213249303824,9.650007328154771,
Nevada,NV,2022,12,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.5,9228.0,93.53055916775033,9.421109666233203,
Nevada,NV,2023,1,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,7.45,11561.0,93.01098520889197,9.819306288383356,
Nevada,NV,2023,2,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,5.6,8502.0,88.9673018113385,11.02217125382263,
Nevada,NV,2023,3,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,36.0,0.0,56.0,0.0,11.2,8169.0,91.66360631656262,10.327090219121068,
Nevada,NV,2023,4,0.0,57.0,0.0,,,,,,0.0,0.0,0.0,,,,,,28.0,0.0,50.0,,15.0,7691.0,88.11597971655182,12.241451046677936,
Nevada,NV,2023,5,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,9701.0,80.98134212967736,16.163952169879394,
Nevada,NV,2023,6,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,9.85,10157.0,78.45820616323718,15.850349512651372,
Nevada,NV,2023,7,29.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,94.0,16.35,12462.0,82.15374739207189,13.48367035788798,
Nevada,NV,2023,8,0.0,53.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,13.05,11496.0,83.08107167710507,11.83133263743911,
Nevada,NV,2023,9,18.0,55.0,21.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,9.6,8267.0,87.9037135599371,11.114793758316196,
Nevada,NV,2023,10,17.0,53.0,30.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,100.0,0.0,0.0,0.0,64.0,69.0,0.0,46.0,0.0,21.25,9642.0,89.70130678282514,10.81756896909355,
Nevada,NV,2023,11,44.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,61.0,0.0,97.0,0.0,0.0,40.0,0.0,46.0,85.0,25.75,9891.0,89.85946820341725,10.643059346881005,
Nevada,NV,2023,12,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,40.0,0.0,0.0,73.0,0.0,44.0,0.0,0.0,48.0,48.0,17.95,11900.0,91.41176470588236,10.263025210084034,
Nevada,NV,2024,1,0.0,64.0,22.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,24.0,0.0,0.0,0.0,0.0,37.0,31.0,0.0,38.0,28.0,13.65,14914.0,90.4787448035403,10.570470698672388,
Nevada,NV,2024,2,17.0,66.0,30.0,0.0,0.0,0.0,0.0,54.0,33.0,0.0,38.0,0.0,0.0,0.0,0.0,49.0,32.0,0.0,49.0,32.0,20.0,11114.0,88.76192190030592,10.814288285045889,
Nevada,NV,2024,3,28.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,45.0,46.0,16.95,9938.0,86.03340712416986,11.163614409337894,
Nevada,NV,2024,4,23.0,78.0,19.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,60.0,0.0,0.0,100.0,0.0,40.0,36.0,0.0,45.0,27.0,25.05,8638.0,84.37138226441306,11.422377865246585,
Nevada,NV,2024,5,16.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,35.0,39.0,0.0,40.0,51.0,14.75,9246.0,84.71771576898118,11.465498593986588,
Nevada,NV,2024,6,20.0,58.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,53.0,29.0,0.0,35.0,23.0,14.95,9259.0,84.33956150772221,11.74117075278108,
